t,duration,distance
18:15:00,626.0,7670.0
19:30:00,707.0,8354.0
21:00:00,229.0,1992.0
18:15:00,626.0,7670.0
18:30:00,707.0,8354.0
19:15:00,626.0,7670.0
19:15:00,352.0,2738.0
19:15:00,559.0,6077.0
18:15:00,148.0,1146.0
18:30:00,187.0,1667.0
18:45:00,626.0,7670.0
19:00:00,541.0,6766.0
13:30:00,417.0,3433.0
19:15:00,258.0,1898.0
19:30:00,177.0,1546.0
18:30:00,541.0,6766.0
19:45:00,626.0,7670.0
18:15:00,626.0,7670.0
20:15:00,707.0,8354.0
18:15:00,58.0,508.0
20:45:00,396.0,3388.0
19:30:00,152.0,1377.0
21:00:00,358.0,3334.0
20:45:00,707.0,8354.0
18:00:00,626.0,7670.0
19:45:00,324.0,3020.0
20:00:00,462.0,4013.0
20:15:00,342.0,3248.0
19:30:00,322.0,3295.0
11:15:00,256.0,2464.0
18:15:00,696.0,8811.0
11:15:00,308.0,2809.0
18:30:00,274.0,2166.0
18:30:00,330.0,3006.0
18:00:00,304.0,2884.0
19:00:00,308.0,2944.0
11:45:00,141.0,1268.0
19:45:00,206.0,1873.0
13:15:00,152.0,1377.0
21:00:00,626.0,7670.0
18:15:00,626.0,7670.0
19:30:00,626.0,7670.0
19:00:00,638.0,7763.0
19:45:00,626.0,7670.0
19:00:00,246.0,2368.0
19:00:00,458.0,5110.0
19:00:00,206.0,1992.0
19:30:00,621.0,7471.0
19:15:00,734.0,7482.0
19:45:00,626.0,7670.0
18:45:00,457.0,3874.0
18:15:00,707.0,8354.0
19:45:00,34.0,318.0
19:30:00,205.0,1730.0
18:30:00,570.0,6947.0
19:00:00,140.0,1328.0
19:15:00,669.0,10357.0
18:30:00,541.0,6766.0
18:30:00,266.0,2314.0
13:45:00,589.0,7266.0
19:30:00,390.0,3766.0
19:30:00,626.0,7670.0
11:45:00,305.0,2786.0
19:30:00,626.0,7670.0
18:15:00,723.0,10076.0
19:00:00,185.0,1636.0
18:30:00,454.0,4167.0
20:45:00,310.0,3083.0
18:00:00,220.0,1741.0
19:30:00,626.0,7670.0
11:15:00,699.0,8374.0
19:15:00,449.0,4306.0
19:30:00,310.0,3083.0
19:15:00,240.0,2028.0
19:15:00,304.0,2525.0
19:00:00,71.0,649.0
19:30:00,285.0,2119.0
19:00:00,251.0,2120.0
19:30:00,365.0,3534.0
19:15:00,684.0,6549.0
19:30:00,699.0,8374.0
18:15:00,309.0,2502.0
19:30:00,164.0,1421.0
11:15:00,626.0,7670.0
19:00:00,626.0,7670.0
18:30:00,238.0,2144.0
18:15:00,305.0,2879.0
19:00:00,699.0,8374.0
20:15:00,559.0,8461.0
11:30:00,570.0,6947.0
19:00:00,626.0,7670.0
18:30:00,626.0,7670.0
19:30:00,96.0,571.0
19:30:00,618.0,5043.0
19:00:00,262.0,2295.0
19:30:00,542.0,4323.0
19:00:00,290.0,2560.0
19:15:00,736.0,11310.0
20:00:00,270.0,2415.0
18:15:00,220.0,1741.0
18:45:00,626.0,7670.0
19:15:00,626.0,7670.0
18:15:00,569.0,6646.0
19:00:00,638.0,7763.0
19:15:00,707.0,8354.0
19:15:00,626.0,7670.0
20:00:00,362.0,3242.0
19:15:00,699.0,8374.0
19:00:00,275.0,2448.0
19:30:00,318.0,2798.0
19:45:00,262.0,2295.0
20:00:00,258.0,2153.0
19:30:00,626.0,7670.0
18:45:00,248.0,1790.0
19:30:00,286.0,2332.0
19:00:00,835.0,8707.0
18:15:00,247.0,2394.0
18:15:00,377.0,3822.0
20:00:00,190.0,1862.0
20:30:00,297.0,2880.0
19:45:00,91.0,798.0
17:45:00,310.0,3083.0
19:30:00,541.0,6766.0
18:15:00,707.0,8354.0
18:30:00,596.0,5309.0
21:15:00,232.0,2000.0
20:30:00,439.0,3819.0
19:00:00,243.0,1796.0
19:45:00,621.0,7471.0
13:15:00,335.0,2712.0
19:00:00,626.0,7670.0
19:30:00,192.0,1594.0
18:15:00,707.0,8354.0
18:30:00,626.0,7670.0
19:00:00,707.0,8354.0
19:00:00,174.0,1641.0
19:30:00,621.0,6201.0
19:45:00,360.0,3531.0
19:45:00,411.0,3416.0
19:15:00,259.0,2116.0
19:15:00,699.0,8374.0
20:15:00,707.0,8354.0
21:30:00,626.0,7670.0
18:15:00,419.0,3634.0
20:30:00,152.0,1469.0
17:45:00,185.0,1715.0
19:30:00,195.0,1587.0
11:45:00,300.0,2866.0
19:45:00,707.0,8354.0
18:30:00,626.0,7670.0
19:30:00,59.0,407.0
20:15:00,265.0,2513.0
19:45:00,368.0,3414.0
21:00:00,336.0,3593.0
19:00:00,230.0,1829.0
19:00:00,699.0,8374.0
18:45:00,621.0,7471.0
19:45:00,239.0,2076.0
19:30:00,626.0,7670.0
19:45:00,256.0,2290.0
19:00:00,352.0,2738.0
19:45:00,699.0,8374.0
15:00:00,540.0,4220.0
19:45:00,205.0,1924.0
20:15:00,536.0,6639.0
18:15:00,753.0,8907.0
18:00:00,218.0,1880.0
18:30:00,626.0,7670.0
17:45:00,527.0,5594.0
19:30:00,626.0,7670.0
19:15:00,206.0,1873.0
19:15:00,338.0,2705.0
18:15:00,800.0,12371.0
18:30:00,489.0,4481.0
17:00:00,707.0,8354.0
21:00:00,220.0,1908.0
19:00:00,626.0,7670.0
20:30:00,282.0,2648.0
20:15:00,163.0,1373.0
19:00:00,230.0,1740.0
11:15:00,527.0,5594.0
12:30:00,707.0,8354.0
18:15:00,541.0,6766.0
18:15:00,280.0,2183.0
21:00:00,626.0,7670.0
13:15:00,285.0,2365.0
19:45:00,216.0,1913.0
20:00:00,540.0,5107.0
20:15:00,626.0,7670.0
17:00:00,463.0,4366.0
18:15:00,626.0,7670.0
18:30:00,626.0,7670.0
18:15:00,262.0,2295.0
18:45:00,335.0,2712.0
19:45:00,164.0,1343.0
19:00:00,324.0,2760.0
19:30:00,229.0,2094.0
19:00:00,546.0,4419.0
19:30:00,191.0,1788.0
21:15:00,445.0,3920.0
20:30:00,541.0,6766.0
19:30:00,386.0,3515.0
17:30:00,285.0,2440.0
17:00:00,146.0,1381.0
11:45:00,860.0,9655.0
21:15:00,626.0,7670.0
18:45:00,492.0,5270.0
18:15:00,314.0,2906.0
19:00:00,626.0,7670.0
18:30:00,626.0,7670.0
19:30:00,707.0,8354.0
13:15:00,699.0,8374.0
17:00:00,699.0,8374.0
19:15:00,626.0,7670.0
18:15:00,534.0,5061.0
19:00:00,173.0,1192.0
19:30:00,626.0,7670.0
20:30:00,138.0,1142.0
19:00:00,291.0,2767.0
20:45:00,626.0,7670.0
20:15:00,285.0,2365.0
18:15:00,300.0,2563.0
12:15:00,312.0,2443.0
18:00:00,350.0,3343.0
19:45:00,707.0,8354.0
18:00:00,200.0,1749.0
18:15:00,152.0,1377.0
15:45:00,580.0,5326.0
18:00:00,197.0,1810.0
18:15:00,244.0,2197.0
18:30:00,306.0,2937.0
17:00:00,570.0,6947.0
18:45:00,247.0,1958.0
19:30:00,626.0,7670.0
19:30:00,262.0,2295.0
19:30:00,626.0,7670.0
18:00:00,110.0,818.0
19:30:00,707.0,8354.0
19:00:00,1243.0,20996.0
18:15:00,232.0,2198.0
11:45:00,130.0,1098.0
11:15:00,67.0,623.0
18:15:00,699.0,8374.0
18:15:00,295.0,2598.0
19:15:00,626.0,7670.0
19:15:00,707.0,8354.0
18:30:00,296.0,2553.0
19:00:00,638.0,7763.0
19:00:00,355.0,3030.0
20:15:00,201.0,1892.0
20:00:00,626.0,7670.0
19:30:00,699.0,8374.0
19:45:00,223.0,1864.0
19:00:00,283.0,2304.0
18:45:00,200.0,1720.0
18:30:00,199.0,1650.0
18:15:00,152.0,1175.0
12:30:00,626.0,7670.0
19:30:00,100.0,906.0
19:30:00,715.0,6952.0
12:00:00,512.0,6138.0
20:15:00,653.0,9521.0
21:00:00,310.0,3083.0
20:15:00,352.0,2901.0
19:30:00,621.0,7471.0
18:45:00,61.0,439.0
19:45:00,365.0,2790.0
19:30:00,357.0,3082.0
20:30:00,707.0,8354.0
19:45:00,318.0,2798.0
20:45:00,541.0,6766.0
19:30:00,180.0,1273.0
18:15:00,626.0,7670.0
19:00:00,186.0,1555.0
19:00:00,280.0,2088.0
19:00:00,147.0,1413.0
19:45:00,304.0,3105.0
18:45:00,209.0,1654.0
11:15:00,264.0,2014.0
20:00:00,296.0,2668.0
17:45:00,606.0,6887.0
21:30:00,626.0,7670.0
11:15:00,178.0,1418.0
18:45:00,96.0,571.0
11:15:00,160.0,1464.0
19:45:00,220.0,1741.0
18:30:00,285.0,2556.0
20:00:00,626.0,7670.0
20:15:00,699.0,8374.0
18:45:00,707.0,8354.0
18:30:00,316.0,2754.0
19:45:00,699.0,8374.0
20:15:00,225.0,1796.0
18:45:00,152.0,1377.0
19:00:00,276.0,2365.0
18:15:00,162.0,1258.0
18:45:00,177.0,1546.0
20:30:00,282.0,2512.0
18:15:00,499.0,5612.0
20:00:00,249.0,1893.0
19:45:00,238.0,2102.0
11:15:00,310.0,3083.0
18:30:00,210.0,1665.0
18:00:00,445.0,3920.0
19:30:00,233.0,2054.0
18:45:00,626.0,7670.0
20:30:00,176.0,1579.0
18:15:00,100.0,906.0
19:15:00,626.0,7670.0
19:30:00,243.0,1840.0
18:45:00,285.0,2365.0
18:30:00,224.0,1815.0
20:15:00,626.0,7670.0
19:00:00,489.0,4389.0
18:30:00,306.0,2722.0
20:00:00,443.0,5120.0
19:15:00,202.0,1729.0
19:30:00,310.0,3083.0
19:30:00,197.0,1766.0
18:00:00,626.0,7670.0
19:00:00,626.0,7670.0
18:45:00,249.0,2141.0
18:45:00,860.0,9655.0
20:00:00,192.0,1779.0
18:30:00,699.0,8374.0
20:15:00,505.0,4771.0
18:45:00,319.0,2718.0
19:00:00,262.0,2295.0
19:30:00,183.0,1581.0
21:00:00,377.0,3484.0
18:45:00,158.0,1452.0
18:15:00,276.0,2601.0
19:45:00,220.0,1741.0
20:15:00,259.0,2530.0
19:45:00,106.0,892.0
18:45:00,157.0,1595.0
18:15:00,716.0,8469.0
18:30:00,626.0,7670.0
18:45:00,263.0,2356.0
19:30:00,251.0,2010.0
18:30:00,131.0,1096.0
18:15:00,184.0,1750.0
19:00:00,235.0,2282.0
11:30:00,265.0,2513.0
14:30:00,293.0,2481.0
21:00:00,250.0,2134.0
19:15:00,134.0,1223.0
19:30:00,733.0,9933.0
19:00:00,176.0,1311.0
18:30:00,78.0,604.0
18:45:00,570.0,6947.0
11:45:00,163.0,1485.0
19:45:00,310.0,3083.0
19:45:00,236.0,2212.0
18:45:00,550.0,5391.0
18:15:00,255.0,2405.0
18:45:00,626.0,7670.0
20:45:00,626.0,7670.0
18:45:00,323.0,2067.0
18:15:00,347.0,2968.0
18:30:00,573.0,6452.0
19:45:00,346.0,3085.0
18:00:00,505.0,5447.0
20:00:00,626.0,7670.0
19:00:00,707.0,8354.0
19:15:00,707.0,8354.0
19:00:00,138.0,1142.0
18:30:00,657.0,9338.0
19:30:00,395.0,3379.0
18:45:00,135.0,1159.0
19:30:00,505.0,4882.0
21:30:00,638.0,7763.0
20:00:00,697.0,6728.0
18:15:00,270.0,2415.0
18:30:00,707.0,8354.0
12:15:00,304.0,2201.0
18:45:00,262.0,2281.0
19:30:00,767.0,7775.0
18:15:00,626.0,7670.0
20:30:00,386.0,3515.0
18:45:00,319.0,2902.0
19:15:00,390.0,3766.0
20:00:00,350.0,3343.0
18:30:00,707.0,8354.0
20:15:00,626.0,7670.0
19:15:00,349.0,3151.0
18:30:00,720.0,8258.0
13:00:00,626.0,7670.0
19:15:00,496.0,5068.0
18:00:00,626.0,7670.0
21:15:00,665.0,7901.0
19:15:00,626.0,7670.0
19:00:00,198.0,1517.0
19:45:00,242.0,2024.0
19:15:00,110.0,818.0
19:00:00,417.0,3822.0
18:15:00,418.0,3728.0
20:45:00,460.0,4201.0
19:15:00,626.0,7670.0
18:15:00,626.0,7670.0
18:45:00,462.0,4277.0
20:00:00,699.0,8374.0
18:30:00,234.0,1943.0
19:45:00,224.0,2082.0
18:00:00,626.0,7670.0
18:30:00,626.0,7670.0
19:00:00,643.0,7764.0
19:00:00,626.0,7670.0
12:00:00,626.0,7670.0
19:30:00,626.0,7670.0
18:30:00,401.0,3695.0
11:15:00,225.0,1901.0
18:15:00,264.0,2014.0
18:30:00,654.0,6517.0
19:00:00,286.0,2332.0
19:00:00,335.0,2712.0
20:30:00,658.0,11053.0
18:15:00,621.0,7471.0
18:30:00,626.0,7670.0
18:15:00,707.0,8354.0
13:15:00,623.0,6400.0
19:30:00,707.0,8354.0
18:30:00,315.0,2802.0
19:00:00,382.0,3787.0
19:30:00,247.0,2208.0
19:00:00,621.0,7471.0
19:30:00,310.0,3083.0
17:45:00,626.0,7670.0
11:30:00,648.0,6350.0
16:30:00,224.0,1815.0
19:30:00,723.0,10076.0
18:00:00,318.0,2798.0
19:15:00,621.0,7471.0
19:45:00,222.0,1927.0
18:00:00,626.0,7670.0
20:00:00,406.0,3872.0
18:30:00,626.0,7670.0
20:15:00,291.0,2767.0
19:00:00,347.0,2999.0
18:15:00,620.0,7601.0
18:15:00,699.0,8374.0
13:00:00,268.0,2189.0
21:00:00,224.0,1815.0
19:45:00,699.0,8374.0
18:45:00,394.0,3354.0
19:00:00,918.0,12727.0
20:15:00,579.0,5355.0
19:30:00,699.0,8374.0
17:15:00,626.0,7670.0
18:15:00,644.0,8234.0
19:00:00,255.0,2070.0
19:30:00,163.0,1521.0
18:00:00,348.0,3534.0
18:00:00,178.0,1418.0
19:45:00,183.0,1581.0
19:30:00,202.0,1729.0
20:45:00,216.0,1705.0
18:00:00,699.0,8374.0
19:45:00,203.0,1734.0
18:15:00,486.0,4629.0
19:15:00,187.0,1667.0
20:15:00,237.0,1813.0
18:15:00,296.0,2554.0
19:45:00,124.0,1061.0
11:15:00,247.0,2365.0
21:15:00,310.0,3083.0
20:00:00,169.0,1329.0
18:00:00,626.0,7670.0
20:45:00,626.0,7670.0
18:00:00,542.0,6899.0
19:45:00,133.0,1201.0
19:00:00,244.0,2197.0
18:30:00,349.0,2673.0
19:00:00,329.0,2752.0
11:45:00,657.0,6925.0
19:00:00,626.0,7670.0
19:30:00,274.0,2225.0
19:15:00,169.0,1359.0
12:45:00,238.0,2262.0
14:00:00,707.0,8354.0
14:30:00,707.0,8354.0
18:15:00,541.0,6766.0
19:00:00,220.0,2038.0
12:00:00,399.0,3586.0
19:00:00,292.0,2357.0
11:30:00,707.0,8354.0
19:00:00,145.0,1374.0
18:30:00,358.0,3382.0
19:30:00,638.0,7763.0
19:15:00,202.0,1729.0
19:45:00,252.0,2136.0
19:00:00,626.0,7670.0
12:15:00,130.0,941.0
19:15:00,542.0,5582.0
19:15:00,176.0,1416.0
19:00:00,707.0,8354.0
20:00:00,134.0,1222.0
18:45:00,264.0,2014.0
19:15:00,311.0,2347.0
19:15:00,248.0,2069.0
20:15:00,290.0,2870.0
19:30:00,112.0,926.0
14:15:00,527.0,5594.0
17:45:00,657.0,6925.0
18:30:00,626.0,7670.0
18:00:00,626.0,7670.0
20:45:00,262.0,2295.0
18:15:00,170.0,1446.0
19:15:00,129.0,1037.0
19:30:00,198.0,1517.0
19:15:00,638.0,7763.0
18:30:00,626.0,7670.0
18:30:00,145.0,1247.0
20:45:00,224.0,1815.0
20:15:00,58.0,518.0
18:15:00,443.0,5120.0
18:30:00,198.0,1517.0
17:30:00,541.0,6766.0
17:45:00,856.0,9470.0
19:30:00,326.0,2838.0
18:15:00,287.0,2593.0
19:15:00,626.0,7670.0
18:30:00,860.0,9655.0
17:45:00,795.0,14291.0
19:15:00,200.0,1749.0
19:30:00,115.0,903.0
12:15:00,310.0,3083.0
18:15:00,435.0,3731.0
19:00:00,245.0,2284.0
19:45:00,100.0,906.0
11:30:00,707.0,8354.0
20:15:00,268.0,2302.0
18:15:00,296.0,2703.0
19:00:00,183.0,1487.0
18:30:00,626.0,7670.0
18:30:00,172.0,1601.0
18:45:00,403.0,3671.0
19:30:00,723.0,10076.0
20:30:00,388.0,3454.0
19:45:00,304.0,2201.0
19:45:00,394.0,3354.0
19:00:00,626.0,7670.0
18:45:00,643.0,7764.0
20:15:00,319.0,2902.0
20:15:00,160.0,1464.0
19:15:00,100.0,906.0
19:00:00,626.0,7670.0
18:30:00,330.0,2662.0
19:00:00,626.0,7670.0
19:45:00,570.0,6947.0
20:00:00,588.0,6009.0
19:45:00,399.0,3712.0
19:00:00,626.0,7670.0
20:15:00,707.0,8354.0
18:30:00,626.0,7670.0
14:30:00,626.0,5103.0
11:30:00,267.0,2489.0
18:15:00,626.0,7670.0
18:00:00,352.0,3391.0
20:00:00,626.0,7670.0
19:45:00,190.0,1862.0
20:45:00,621.0,7471.0
19:15:00,690.0,6773.0
19:45:00,285.0,2365.0
19:45:00,699.0,8374.0
18:15:00,536.0,4285.0
19:15:00,337.0,3122.0
18:00:00,723.0,10076.0
13:00:00,542.0,5582.0
12:15:00,256.0,2384.0
13:00:00,335.0,2624.0
19:45:00,258.0,2486.0
19:30:00,699.0,8374.0
18:15:00,626.0,7670.0
19:45:00,432.0,4075.0
11:15:00,626.0,7670.0
19:30:00,390.0,3766.0
18:15:00,707.0,8354.0
19:00:00,626.0,7670.0
14:30:00,163.0,1521.0
20:00:00,154.0,1278.0
18:30:00,291.0,2767.0
18:45:00,861.0,12004.0
18:30:00,626.0,7670.0
19:00:00,699.0,8374.0
18:15:00,220.0,1741.0
19:15:00,285.0,2365.0
19:45:00,649.0,7329.0
19:45:00,626.0,7670.0
19:30:00,699.0,8374.0
19:45:00,458.0,5110.0
14:00:00,638.0,7763.0
18:30:00,259.0,2147.0
19:30:00,182.0,1690.0
17:30:00,852.0,10244.0
20:30:00,306.0,2371.0
18:15:00,250.0,2035.0
18:45:00,487.0,4588.0
18:30:00,202.0,1729.0
19:30:00,150.0,1215.0
18:15:00,324.0,3232.0
12:15:00,293.0,2668.0
18:15:00,518.0,5079.0
19:45:00,626.0,7670.0
18:45:00,459.0,4805.0
18:15:00,268.0,2191.0
19:30:00,200.0,1749.0
18:30:00,262.0,2273.0
18:15:00,265.0,2513.0
18:30:00,71.0,649.0
17:30:00,124.0,1293.0
18:30:00,707.0,8354.0
18:30:00,513.0,5410.0
19:00:00,387.0,3380.0
21:15:00,386.0,3374.0
12:30:00,390.0,3766.0
20:45:00,396.0,3421.0
21:00:00,262.0,2106.0
18:45:00,720.0,8258.0
20:15:00,115.0,751.0
18:15:00,228.0,1973.0
19:00:00,296.0,2516.0
19:45:00,707.0,8354.0
17:30:00,539.0,5777.0
13:30:00,842.0,9179.0
20:45:00,247.0,2114.0
18:30:00,133.0,1263.0
19:00:00,626.0,7670.0
19:30:00,644.0,6448.0
17:45:00,289.0,2574.0
20:45:00,352.0,2738.0
18:15:00,186.0,1732.0
18:45:00,224.0,1726.0
19:00:00,310.0,3083.0
20:45:00,253.0,2193.0
19:45:00,318.0,2798.0
18:30:00,1015.0,15134.0
19:15:00,626.0,7670.0
19:15:00,852.0,10244.0
20:15:00,138.0,1142.0
19:15:00,292.0,2309.0
20:00:00,352.0,3026.0
17:45:00,297.0,2280.0
18:30:00,291.0,2767.0
18:45:00,209.0,1826.0
19:30:00,268.0,2302.0
18:00:00,351.0,2770.0
19:45:00,626.0,7670.0
18:15:00,148.0,1341.0
18:30:00,626.0,7670.0
20:00:00,707.0,8354.0
19:15:00,626.0,7670.0
19:45:00,626.0,7670.0
19:45:00,707.0,8354.0
18:45:00,580.0,5326.0
17:30:00,626.0,7670.0
18:45:00,173.0,1192.0
20:00:00,308.0,2712.0
19:15:00,102.0,724.0
19:00:00,707.0,8354.0
19:45:00,432.0,4179.0
18:15:00,265.0,2091.0
18:30:00,389.0,3636.0
18:30:00,457.0,3874.0
13:00:00,527.0,5594.0
18:30:00,197.0,1762.0
11:45:00,626.0,7670.0
21:00:00,314.0,2670.0
20:00:00,310.0,3083.0
19:30:00,626.0,7670.0
20:15:00,592.0,5641.0
19:30:00,177.0,1311.0
19:00:00,699.0,8374.0
20:00:00,626.0,7670.0
18:00:00,626.0,7670.0
19:30:00,284.0,2243.0
18:30:00,621.0,7471.0
18:15:00,373.0,3325.0
19:15:00,707.0,8354.0
19:45:00,310.0,3083.0
20:15:00,282.0,2648.0
19:00:00,187.0,1667.0
20:15:00,133.0,1201.0
19:30:00,253.0,2147.0
19:30:00,335.0,2712.0
19:15:00,138.0,972.0
18:30:00,626.0,7670.0
18:00:00,626.0,7670.0
19:00:00,142.0,1036.0
18:30:00,460.0,4678.0
19:00:00,389.0,3636.0
19:00:00,291.0,2767.0
18:30:00,338.0,3381.0
19:15:00,181.0,1690.0
19:30:00,542.0,6899.0
19:30:00,366.0,2874.0
19:45:00,263.0,2197.0
20:45:00,351.0,3104.0
18:00:00,635.0,5816.0
19:00:00,87.0,678.0
19:15:00,200.0,1797.0
19:30:00,235.0,2013.0
20:30:00,707.0,8354.0
19:45:00,291.0,2767.0
20:00:00,707.0,8354.0
11:15:00,699.0,8374.0
18:30:00,707.0,8354.0
18:00:00,132.0,907.0
19:00:00,293.0,2481.0
19:30:00,144.0,1129.0
18:15:00,500.0,4433.0
18:15:00,134.0,1138.0
19:30:00,87.0,523.0
18:15:00,148.0,1146.0
19:15:00,626.0,7670.0
19:30:00,198.0,1517.0
18:15:00,449.0,4306.0
19:15:00,124.0,1061.0
19:45:00,626.0,7670.0
18:00:00,184.0,1706.0
19:45:00,196.0,1696.0
19:15:00,138.0,1142.0
19:00:00,48.0,467.0
21:00:00,314.0,2717.0
19:00:00,50.0,219.0
19:00:00,186.0,1605.0
18:15:00,330.0,2535.0
18:30:00,152.0,1377.0
19:30:00,724.0,8448.0
20:45:00,163.0,1521.0
12:45:00,368.0,3414.0
18:00:00,33.0,169.0
19:45:00,83.0,728.0
19:30:00,563.0,6240.0
17:45:00,699.0,8374.0
19:00:00,292.0,2207.0
19:30:00,493.0,4078.0
19:00:00,224.0,1815.0
19:45:00,273.0,2500.0
18:15:00,239.0,2250.0
20:15:00,860.0,9655.0
18:30:00,447.0,4843.0
19:30:00,343.0,2597.0
19:15:00,293.0,2481.0
18:15:00,164.0,1137.0
20:15:00,407.0,4062.0
19:00:00,626.0,7670.0
18:00:00,626.0,7670.0
20:30:00,318.0,3006.0
11:15:00,184.0,1618.0
18:45:00,626.0,7670.0
18:30:00,708.0,11697.0
19:15:00,134.0,1127.0
12:15:00,541.0,6766.0
19:15:00,893.0,12305.0
20:30:00,541.0,6766.0
19:00:00,207.0,1848.0
20:45:00,699.0,8374.0
18:15:00,770.0,8454.0
18:30:00,274.0,2484.0
18:45:00,132.0,1240.0
18:30:00,252.0,2039.0
20:00:00,540.0,5107.0
19:15:00,626.0,7670.0
19:30:00,624.0,6515.0
18:00:00,292.0,2357.0
19:30:00,509.0,4613.0
20:00:00,532.0,5056.0
19:15:00,181.0,1452.0
18:15:00,400.0,3438.0
19:15:00,95.0,895.0
19:15:00,860.0,9655.0
18:45:00,626.0,7670.0
20:45:00,717.0,9511.0
18:45:00,626.0,7670.0
20:00:00,124.0,1013.0
18:15:00,225.0,1864.0
15:45:00,268.0,2302.0
19:45:00,182.0,1435.0
19:45:00,163.0,1521.0
18:45:00,262.0,2295.0
18:30:00,34.0,318.0
20:00:00,179.0,1432.0
20:30:00,98.0,506.0
11:15:00,143.0,1274.0
19:00:00,626.0,7670.0
19:00:00,291.0,2767.0
11:15:00,259.0,2116.0
13:00:00,70.0,564.0
20:30:00,670.0,9808.0
18:30:00,626.0,7670.0
20:00:00,621.0,7471.0
20:00:00,313.0,2711.0
19:15:00,399.0,3390.0
13:15:00,43.0,394.0
19:45:00,542.0,5582.0
19:15:00,444.0,4368.0
18:45:00,626.0,7670.0
18:15:00,310.0,3083.0
18:30:00,1070.0,12409.0
20:15:00,163.0,1521.0
19:00:00,707.0,8354.0
20:45:00,230.0,2098.0
19:00:00,699.0,8374.0
19:30:00,626.0,7670.0
19:00:00,428.0,3654.0
21:30:00,280.0,2475.0
19:00:00,622.0,6884.0
19:15:00,707.0,8354.0
13:00:00,621.0,7471.0
18:30:00,350.0,2933.0
19:30:00,626.0,7670.0
18:15:00,626.0,7670.0
20:15:00,348.0,3026.0
19:15:00,287.0,2348.0
19:15:00,145.0,1301.0
18:45:00,644.0,6924.0
18:15:00,221.0,2079.0
18:30:00,541.0,6766.0
17:45:00,220.0,1908.0
18:45:00,310.0,3083.0
20:45:00,390.0,3766.0
18:00:00,202.0,1729.0
21:00:00,621.0,7471.0
18:45:00,626.0,7670.0
18:15:00,310.0,3083.0
20:30:00,626.0,7670.0
11:15:00,626.0,7670.0
19:30:00,626.0,7670.0
18:45:00,318.0,2964.0
19:00:00,310.0,3083.0
20:15:00,293.0,2426.0
14:30:00,448.0,3843.0
19:45:00,377.0,3649.0
18:30:00,142.0,1268.0
12:30:00,300.0,2866.0
18:30:00,624.0,6345.0
19:45:00,208.0,1943.0
18:15:00,566.0,5879.0
19:00:00,343.0,2962.0
20:45:00,638.0,7763.0
13:45:00,570.0,6947.0
18:15:00,262.0,2235.0
19:30:00,626.0,7670.0
11:15:00,393.0,3920.0
19:30:00,448.0,4278.0
19:15:00,626.0,7670.0
19:30:00,266.0,2330.0
18:30:00,213.0,1868.0
18:30:00,260.0,2355.0
20:30:00,215.0,1612.0
20:00:00,707.0,8354.0
19:45:00,495.0,4550.0
20:15:00,117.0,939.0
19:00:00,626.0,7670.0
10:30:00,198.0,1517.0
21:15:00,470.0,4707.0
19:30:00,181.0,1326.0
19:45:00,336.0,3593.0
19:45:00,310.0,3083.0
19:00:00,427.0,4253.0
14:30:00,626.0,7670.0
18:15:00,221.0,1867.0
18:45:00,860.0,9655.0
19:30:00,280.0,2183.0
18:45:00,401.0,3702.0
11:30:00,707.0,8354.0
19:45:00,626.0,7670.0
18:00:00,178.0,1325.0
10:45:00,222.0,2074.0
18:30:00,200.0,1749.0
18:45:00,234.0,1943.0
18:30:00,249.0,2009.0
18:15:00,699.0,8374.0
11:30:00,353.0,3142.0
20:30:00,390.0,3766.0
20:45:00,259.0,2076.0
19:15:00,138.0,1142.0
18:30:00,626.0,7670.0
19:45:00,164.0,1137.0
18:30:00,100.0,792.0
18:45:00,372.0,3318.0
18:30:00,699.0,8374.0
18:30:00,71.0,649.0
19:30:00,132.0,1303.0
18:30:00,244.0,2197.0
19:00:00,103.0,880.0
18:45:00,626.0,7670.0
18:45:00,437.0,3921.0
18:30:00,320.0,2872.0
21:15:00,626.0,7670.0
18:30:00,173.0,1444.0
18:00:00,621.0,7471.0
18:30:00,197.0,1762.0
12:30:00,626.0,7670.0
18:15:00,34.0,318.0
18:45:00,279.0,2222.0
20:00:00,626.0,7670.0
18:15:00,643.0,9026.0
18:00:00,310.0,3083.0
19:00:00,626.0,7670.0
21:00:00,626.0,7670.0
12:30:00,586.0,5589.0
19:00:00,314.0,2786.0
20:00:00,621.0,7471.0
18:00:00,170.0,1599.0
18:15:00,157.0,1595.0
18:30:00,574.0,6114.0
18:45:00,626.0,7670.0
13:15:00,188.0,1553.0
19:30:00,626.0,7670.0
18:15:00,158.0,1471.0
19:15:00,707.0,8354.0
18:30:00,299.0,2623.0
20:00:00,163.0,1521.0
20:00:00,317.0,2644.0
18:30:00,669.0,10357.0
19:15:00,239.0,2076.0
19:30:00,626.0,7670.0
13:00:00,626.0,7670.0
19:45:00,160.0,1535.0
18:00:00,178.0,1557.0
19:30:00,291.0,2767.0
19:15:00,334.0,2999.0
20:30:00,264.0,2380.0
18:45:00,267.0,1968.0
18:45:00,531.0,5047.0
18:45:00,157.0,1595.0
18:30:00,638.0,7763.0
19:00:00,225.0,2188.0
20:15:00,852.0,10244.0
20:45:00,324.0,2870.0
19:30:00,626.0,7670.0
19:15:00,626.0,7670.0
19:30:00,439.0,3819.0
